,imageUrl,group,subgroup
139,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3482&sessId=&size=high,3,4
140,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=690&sessId=&size=high,3,4
141,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4205&sessId=&size=high,3,4
142,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2014&sessId=&size=high,3,4
143,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=737&sessId=&size=high,3,4
144,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2996&sessId=&size=high,3,4
145,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1537&sessId=&size=high,3,4
146,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1914&sessId=&size=high,3,4
147,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2418&sessId=&size=high,3,4
148,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=773&sessId=&size=high,3,4
149,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=27&sessId=&size=high,3,4
150,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=917&sessId=&size=high,3,4
151,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=743&sessId=&size=high,3,4
152,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=557&sessId=&size=high,3,4
153,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1745&sessId=&size=high,3,4
154,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=491&sessId=&size=high,3,4
155,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1819&sessId=&size=high,3,4
156,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1329&sessId=&size=high,3,4
157,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5072&sessId=&size=high,3,4
158,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4517&sessId=&size=high,3,5
159,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2429&sessId=&size=high,3,5
160,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=515&sessId=&size=high,3,5
161,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1514&sessId=&size=high,3,5
162,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4180&sessId=&size=high,3,5
163,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3849&sessId=&size=high,3,5
164,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4611&sessId=&size=high,3,5
165,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5616&sessId=&size=high,3,5
166,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3934&sessId=&size=high,3,5
167,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=639&sessId=&size=high,3,5
168,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5439&sessId=&size=high,3,5
169,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2784&sessId=&size=high,3,5
170,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5251&sessId=&size=high,3,5
171,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2984&sessId=&size=high,3,5
172,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1274&sessId=&size=high,3,5
173,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1217&sessId=&size=high,3,5
174,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=408&sessId=&size=high,3,5
175,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=694&sessId=&size=high,3,5
176,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=955&sessId=&size=high,3,5
177,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3404&sessId=&size=high,3,5
178,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4998&sessId=&size=high,3,5
179,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4815&sessId=&size=high,3,5
180,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4763&sessId=&size=high,3,5
181,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2&sessId=&size=high,3,5
182,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4540&sessId=&size=high,3,5
183,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2606&sessId=&size=high,3,5
184,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=11321&sessId=&size=high,3,5
185,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4913&sessId=&size=high,3,5
186,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3540&sessId=&size=high,3,5
187,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1936&sessId=&size=high,3,6
188,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12228&sessId=&size=high,3,6
189,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12229&sessId=&size=high,3,6
190,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12230&sessId=&size=high,3,6
191,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=9998&sessId=&size=high,3,6
192,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12265&sessId=&size=high,3,6
193,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12203&sessId=&size=high,3,6
194,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7762&sessId=&size=high,3,6
195,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7996&sessId=&size=high,3,6
196,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7031&sessId=&size=high,3,6
197,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7872&sessId=&size=high,3,6
198,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7033&sessId=&size=high,3,6
